,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
5679,28-Jan-16,107.2969,0.7046,0.0867,4.0448,1.431,1.4073,716.21,6.5758,24.78,6.8445,1.0903,68.0858,3.961,118.5,1201.0,0.3029,4.235,36.0868,18.2906,0.6436,8.6641,0.3845,3.463,47.888,4.0872,3.64,77.3674,3.75,1.431,16.30815,8.5132,1.0139,35.857,6.4669,3.6725,1.4307,1.0,30.991
5680,29-Jan-16,107.3252,0.71,0.0874,4.0838,1.4277,1.408,711.72,6.5763,24.76,6.8341,1.092,67.8763,3.951,121.0,1208.4,0.3029,4.1475,36.0089,18.1935,0.6482,8.6854,0.3845,3.468,47.823,4.0723,3.64,75.1723,3.75,1.4277,16.07585,8.5166,1.0198,35.752,6.4454,3.6725,1.4304,1.0,31.008
5681,1-Feb-16,107.3772,0.7072,0.0873,4.0428,1.4248,1.4006,710.37,6.5785,24.823,6.8564,1.0884,67.6728,3.955,121.3,1206.2,0.3031,4.1475,36.0089,18.1935,0.6459,8.6512,0.3845,3.481,47.685,4.0638,3.64,76.3264,3.75,1.4248,16.0576,8.5651,1.0215,35.655,6.4525,3.6725,1.4272,1.0,30.991
5682,2-Feb-16,107.1931,0.7077,0.0873,3.9986,1.425,1.404,714.44,6.5795,24.748,6.8347,1.0919,67.834,3.955,120.6,1204.5,0.30245,4.2045,36.0128,18.4902,0.6538,8.7209,0.3845,3.491,47.685,4.0333,3.64,77.9273,3.75,1.425,16.1262,8.5321,1.0223,35.653,6.4548,3.6725,1.4424,1.0,31.103
5683,3-Feb-16,106.9099,0.7015,0.0872,3.9919,1.432,1.3846,713.54,6.5791,24.72,6.8255,1.0933,68.1825,3.964,119.6,1203.1,0.30225,4.2375,36.0218,18.4537,0.6535,8.7019,0.3845,3.491,47.73,4.0325,3.64,79.2593,3.75,1.432,16.1772,8.5643,1.0164,35.828,6.4584,3.6725,1.4499,1.0,31.087
5684,4-Feb-16,106.0886,0.7171,0.0886,3.9558,1.4143,1.3726,709.43,6.578,24.11,6.6597,1.1206,67.8093,3.909,118.05,1216.7,0.30085,4.1485,35.966,18.1891,0.667,8.5111,0.3845,3.476,47.882,3.9492,3.64,76.4609,3.75,1.4143,15.84555,8.4325,1.001,35.623,6.4648,3.6725,1.4597,1.0,31.12
5685,5-Feb-16,106.0255,0.719,0.0885,3.8653,1.3978,1.3876,698.49,6.5696,24.134,6.6621,1.1202,67.6365,3.883,116.82,1202.7,0.30085,4.1395,35.8934,18.3748,0.6727,8.54,0.3845,3.479,47.753,3.942,3.64,77.3409,3.75,1.4143,15.84595,8.3965,0.9916,35.54,6.4623,3.6725,1.4529,1.0,31.256
5686,8-Feb-16,106.4406,0.709,0.0874,3.8975,1.3978,1.3921,700.02,6.5696,24.379,6.7229,1.1101,67.819,3.89,117.23,1202.7,0.3002,4.1395,35.8934,18.6959,0.6727,8.6375,0.3845,3.489,47.753,3.9525,3.64,76.8614,3.75,1.4143,16.1287,8.4485,0.9959,35.541,6.4814,3.6725,1.4419,1.0,31.256
5687,9-Feb-16,105.7,0.703,0.0877,3.8975,1.3978,1.382,709.75,6.5696,24.09,6.6425,1.1236,68.1623,3.887,115.3,1202.7,0.29955,4.1395,35.8123,18.7818,0.6598,8.6067,0.3845,3.499,47.71,3.9771,3.64,78.6805,3.75,1.4143,16.15765,8.4658,0.9803,35.456,6.4814,3.6725,1.4423,1.0,31.256
5688,10-Feb-16,105.8793,0.7052,0.0887,3.8975,1.3939,1.3968,715.41,6.5696,24.006,6.6304,1.1257,67.8781,3.871,114.75,1202.7,0.2987,4.161,35.8123,18.8089,0.663,8.5453,0.3845,3.499,47.737,3.9383,3.64,79.0689,3.75,1.3939,15.8315,8.4173,0.9738,35.366,6.4814,3.6725,1.4518,1.0,31.256
5689,11-Feb-16,105.4171,0.709,0.0887,3.9412,1.3889,1.393,711.34,6.5696,23.857,6.5778,1.1347,68.0155,3.888,114.75,1195.1,0.29825,4.1085,35.8123,19.1754,0.6721,8.556,0.3845,3.499,47.538,3.9219,3.64,79.1144,3.75,1.3889,15.83835,8.4136,0.9701,35.263,6.4424,3.6725,1.4421,1.0,31.684
5690,12-Feb-16,105.6482,0.7104,0.0888,3.9642,1.3962,1.3835,713.47,6.5696,24.004,6.6201,1.1275,68.4365,3.882,112.35,1197.0,0.29825,4.1085,35.6476,19.0392,0.6684,8.583,0.3845,3.499,47.431,3.9074,3.64,79.4951,3.75,1.3962,15.82145,8.3948,0.9747,35.443,6.479,3.6725,1.4534,1.0,31.826
5691,16-Feb-16,106.1057,0.7155,0.0888,3.9885,1.402,1.386,701.39,6.5118,24.214,6.6849,1.1166,68.336,3.913,114.63,1209.9,0.29885,4.1475,35.6275,18.8148,0.6667,8.6019,0.3845,3.506,47.488,3.9404,3.64,76.245,3.75,1.402,15.74355,8.4722,0.9873,35.641,6.4559,3.6725,1.4421,1.0,31.832
5692,17-Feb-16,106.332,0.709,0.089,4.0213,1.4055,1.3684,704.92,6.5254,24.276,6.703,1.1136,68.592,3.906,113.8,1216.6,0.29885,4.2065,35.5877,18.3895,0.6574,8.6166,0.3845,3.504,47.508,3.9431,3.64,77.8503,3.75,1.4055,15.68765,8.4725,0.9903,35.646,6.4853,3.6725,1.4311,1.0,31.807
5693,18-Feb-16,106.4075,0.7155,0.0897,4.0318,1.4036,1.3721,705.44,6.5185,24.375,6.7336,1.1084,68.494,3.902,113.98,1224.8,0.29895,4.167,35.5929,18.1439,0.6638,8.5921,0.3845,3.502,47.658,3.9416,3.64,75.4575,3.75,1.4036,15.39195,8.486,0.9945,35.57,6.4994,3.6725,1.437,1.0,31.834
5694,19-Feb-16,106.4406,0.7107,0.0896,4.0091,1.4076,1.3801,700.74,6.5201,24.351,6.7254,1.1096,68.494,3.911,112.9,1225.7,0.29885,4.225,35.6447,18.2762,0.6627,8.5939,0.3845,3.502,47.559,3.9531,3.64,76.3657,3.75,1.4076,15.4664,8.0996,0.9937,35.679,6.4915,3.6725,1.4288,1.0,31.834
5695,22-Feb-16,106.7565,0.7167,0.0898,4.0492,1.4031,1.3685,700.74,6.5193,24.505,6.7676,1.1026,68.5517,3.907,112.92,1233.9,0.2991,4.225,35.6155,18.2762,0.6636,8.6096,0.3845,3.502,47.665,3.9391,3.64,77.1326,3.75,1.4031,15.3072,8.4623,0.9969,35.679,6.5028,3.6725,1.4122,1.0,31.834
5696,23-Feb-16,106.7047,0.7231,0.0905,3.9618,1.4027,1.3792,693.23,6.528,24.57,6.7822,1.1002,68.6408,3.907,112.2,1233.9,0.2995,4.186,35.5818,18.1948,0.6699,8.5975,0.3845,3.502,47.63,3.9671,3.64,77.1326,3.75,1.4027,15.0926,8.4806,0.9949,35.742,6.5042,3.6725,1.411,1.0,31.834
5697,24-Feb-16,107.2808,0.7181,0.089,3.9684,1.4075,1.3766,693.23,6.5325,24.629,6.7955,1.0981,68.565,3.927,111.97,1230.1,0.2995,4.241,35.5834,18.2893,0.6635,8.7294,0.3845,3.502,47.623,3.9803,3.64,76.3928,3.75,1.4075,15.5114,8.497,0.9943,35.726,6.5154,3.6725,1.3883,1.0,31.834
5698,25-Feb-16,107.4591,0.7175,0.0891,3.99,1.403,1.3575,693.23,6.5339,24.526,6.7668,1.1027,68.599,3.907,112.12,1234.8,0.2995,4.212,35.5701,18.168,0.6656,8.6527,0.3845,3.502,47.623,3.9705,3.64,76.3929,3.75,1.403,15.5444,8.4865,0.9911,35.672,6.5243,3.6725,1.3951,1.0,32.064
5699,26-Feb-16,108.0551,0.724,0.0887,3.94,1.3999,1.3547,691.36,6.5369,24.589,6.7781,1.1006,68.7775,3.906,112.85,1236.1,0.2995,4.221,35.6891,18.168,0.6765,8.6539,0.3845,3.522,47.677,3.9545,3.64,75.0903,3.75,1.3999,15.6773,8.4968,0.9914,35.676,6.5231,3.6725,1.3962,1.0,32.155
5700,29-Feb-16,108.763,0.714,0.0874,3.9578,1.4085,1.3523,689.18,6.5476,24.848,6.8518,1.0888,68.616,3.91,113.4,1235.4,0.3003,4.2195,35.758,18.102,0.6579,8.7292,0.3845,3.521,47.56,3.9935,3.64,75.8994,3.75,1.4085,16.061,8.5376,1.0019,35.715,6.5093,3.6725,1.3854,1.0,32.297
5701,1-Mar-16,108.8759,0.7132,0.0882,3.9796,1.4039,1.3407,694.17,6.5432,24.879,6.8608,1.0872,68.158,3.902,112.4,1235.4,0.3003,4.194,35.8757,17.9432,0.6604,8.6525,0.3845,3.518,47.568,3.9924,3.64,74.0536,3.75,1.4039,15.7471,8.5935,0.999,35.612,6.5186,3.6725,1.3972,1.0,32.508
5702,2-Mar-16,109.1293,0.7231,0.0886,3.9913,1.4027,1.3468,694.82,6.5519,24.933,6.8699,1.0856,67.7022,3.886,114.0,1240.9,0.30065,4.162,35.9166,17.8561,0.6634,8.6791,0.3845,3.507,47.391,3.9861,3.64,73.6256,3.75,1.4027,15.72505,8.6108,0.999,35.6,6.5253,3.6725,1.4001,1.0,32.53
5703,3-Mar-16,108.9092,0.7308,0.0886,3.9116,1.3936,1.3407,688.48,6.5438,24.819,6.8402,1.0901,67.3786,3.887,114.1,1232.7,0.30065,4.143,35.9489,17.8971,0.6663,8.6455,0.3845,3.465,47.26,3.9805,3.64,73.8242,3.75,1.3936,15.6697,8.612,0.997,35.503,6.541,3.6725,1.4055,1.0,32.318
5704,4-Mar-16,109.1063,0.7365,0.0888,3.8504,1.383,1.3337,686.64,6.524,24.661,6.8012,1.097,67.2713,3.893,113.64,1218.9,0.30065,4.129,35.907,17.7723,0.6731,8.5533,0.3845,3.441,47.115,3.9545,3.64,73.1854,3.75,1.383,15.63285,8.5405,0.9926,35.414,6.5327,3.6725,1.4147,1.0,32.141
5705,7-Mar-16,108.9477,0.7414,0.0896,3.7188,1.3799,1.3301,681.39,6.5149,24.692,6.8114,1.0953,67.2713,3.912,113.7,1208.5,0.30055,4.097,35.907,17.7526,0.6794,8.5441,0.3845,3.457,46.956,3.9515,3.64,73.1854,3.75,1.3799,15.3564,8.5134,0.9998,35.449,6.5406,3.6725,1.4154,1.0,32.165
5706,8-Mar-16,108.6612,0.7434,0.0897,3.7714,1.3837,1.3389,681.63,6.5043,24.541,6.7659,1.1028,67.338,3.911,112.9,1200.7,0.30045,4.1045,35.8411,17.9044,0.6781,8.5496,0.3845,3.464,46.821,3.9333,3.64,73.1854,3.75,1.3837,15.38655,8.4755,0.9938,35.446,6.5457,3.6725,1.4219,1.0,32.085
5707,9-Mar-16,109.0364,0.7428,0.0896,3.7813,1.3877,1.3236,682.0,6.5147,24.64,6.7998,1.0973,67.4632,3.906,112.52,1205.2,0.3007,4.1355,35.8041,17.7523,0.6747,8.5632,0.3845,3.438,46.978,3.9395,3.64,72.3775,3.75,1.3877,15.41045,8.4842,1.0015,35.359,6.5576,3.6725,1.4219,1.0,31.997
5708,10-Mar-16,110.3498,0.7473,0.0904,3.7037,1.3828,1.3373,678.72,6.5158,24.899,6.8699,1.0857,67.051,3.903,113.3,1214.5,0.3009,4.1195,35.7975,17.8601,0.6629,8.5591,0.3845,3.434,46.94,3.932,3.64,71.0928,3.75,1.3828,15.20335,8.4633,0.9983,35.277,6.5729,3.6725,1.4207,1.0,31.821
5709,11-Mar-16,110.1618,0.7488,0.0902,3.67,1.3759,1.3215,678.22,6.495,24.398,6.7266,1.109,67.0868,3.875,113.28,1208.8,0.3009,4.105,35.7523,17.7002,0.668,8.5086,0.3845,3.383,46.744,3.8903,3.64,70.3067,3.75,1.3759,15.173,8.3758,0.9868,35.143,6.5377,3.6725,1.43,1.0,31.791
5710,14-Mar-16,110.1471,0.7587,0.0898,3.6265,1.373,1.3293,683.0,6.495,24.324,6.7079,1.1119,67.023,3.878,113.87,1200.1,0.30065,4.092,35.7043,17.7691,0.6747,8.4666,0.3845,3.357,46.692,3.847,3.64,70.1542,3.75,1.373,15.3963,8.3603,0.9876,35.087,6.5522,3.6725,1.4345,1.0,32.118
5711,15-Mar-16,110.2252,0.7489,0.0885,3.6232,1.3775,1.3359,684.74,6.5092,24.347,6.7132,1.1109,67.229,3.891,113.87,1186.5,0.30095,4.1175,35.6326,17.926,0.6658,8.5336,0.3845,3.343,46.506,3.8649,3.64,70.5408,3.75,1.3775,15.8443,8.3461,0.9871,35.109,6.561,3.6725,1.416,1.0,32.344
5712,16-Mar-16,110.5803,0.7453,0.0874,3.711,1.3805,1.3362,685.98,6.5213,24.45,6.7394,1.1064,67.368,3.901,113.45,1189.2,0.30115,4.1355,35.6113,17.9308,0.6605,8.5882,0.3845,3.373,46.732,3.8749,3.64,71.0256,3.75,1.3805,15.8443,8.3413,0.9882,35.047,6.5683,3.6725,1.4097,1.0,32.35
5713,17-Mar-16,109.9263,0.7591,0.0901,3.8073,1.3652,1.2984,688.11,6.4958,23.908,6.5912,1.1311,66.8806,3.853,112.71,1192.7,0.3009,4.083,35.6167,17.4034,0.677,8.3784,0.3845,3.345,46.828,3.8037,3.64,68.5598,3.75,1.3652,15.3777,8.1695,0.9687,34.826,6.5561,3.6725,1.4363,1.0,32.246
5714,18-Mar-16,110.1279,0.7645,0.0906,3.6439,1.3545,1.2982,672.06,6.4699,23.966,6.6089,1.1279,66.6088,3.857,111.3,1174.5,0.3009,4.0575,35.4818,17.2995,0.6841,8.3439,0.3845,3.345,46.443,3.8037,3.64,68.4026,3.75,1.3545,15.27685,8.209,0.9678,34.852,6.5873,3.6725,1.4468,1.0,32.246
5715,21-Mar-16,109.9518,0.7584,0.0903,3.614,1.3598,1.3069,671.97,6.486,23.98,6.6138,1.1271,66.504,3.855,111.3,1161.3,0.30075,4.071,35.4038,17.2995,0.6772,8.378,0.3845,3.388,46.27,3.7838,3.64,68.8086,3.75,1.3598,15.27685,8.2374,0.9692,34.92,6.5723,3.6725,1.4393,1.0,32.181
5716,22-Mar-16,110.0216,0.759,0.0902,3.6223,1.3617,1.3051,677.52,6.4882,24.117,6.6483,1.1212,66.5411,3.851,111.95,1165.3,0.30105,4.0435,35.2812,17.3361,0.6763,8.4258,0.3845,3.412,46.493,3.8005,3.64,67.7764,3.75,1.3617,15.2851,8.2681,0.9704,34.92,6.5973,3.6725,1.4293,1.0,32.093
5717,23-Mar-16,110.0367,0.7615,0.09,3.6067,1.3616,1.3203,677.42,6.4959,24.201,6.6728,1.1171,66.864,3.842,112.39,1165.3,0.3016,3.982,35.2704,17.5273,0.6766,8.4364,0.3845,3.392,46.256,3.801,3.64,67.6409,3.75,1.3616,15.2599,8.2535,0.9738,35.029,6.5965,3.6725,1.4175,1.0,32.085
5718,24-Mar-16,110.0109,0.7492,0.0896,3.6525,1.3693,1.3269,677.16,6.5118,24.267,6.6728,1.1154,66.864,3.842,112.83,1158.8,0.30195,4.027,35.2421,17.5273,0.6701,8.4364,0.3845,3.392,46.256,3.824,3.64,68.9328,3.75,1.3693,15.49115,8.2883,0.9758,35.299,6.5953,3.6725,1.4122,1.0,32.085
5719,25-Mar-16,109.89,0.7492,0.0896,3.6942,1.3693,1.3269,677.16,6.5164,24.267,6.6728,1.1154,66.864,3.842,113.0,1167.1,0.30195,4.047,35.395,17.5273,0.6701,8.4364,0.3845,3.392,46.256,3.8174,3.64,68.4346,3.75,1.3693,15.49115,8.2883,0.977,35.319,6.5953,3.6725,1.4122,1.0,32.085
5720,28-Mar-16,109.5625,0.7492,0.0896,3.6942,1.3722,1.3184,682.36,6.5127,24.267,6.6728,1.1154,66.668,3.837,113.5,1169.4,0.30215,4.0375,35.443,17.461,0.6701,8.4364,0.3845,3.392,46.319,3.8174,3.64,67.7807,3.75,1.3722,15.49115,8.2883,0.9768,35.356,6.5953,3.6725,1.4122,1.0,32.085
5721,29-Mar-16,109.4894,0.7553,0.0897,3.6401,1.3694,1.3154,680.84,6.511,24.183,6.6597,1.1194,66.558,3.826,113.61,1169.6,0.30215,4.0025,35.4865,17.4015,0.6735,8.4723,0.3845,3.381,46.454,3.8037,3.64,68.7549,3.75,1.3694,15.4466,8.294,0.9742,35.375,6.6023,3.6725,1.4263,1.0,32.026
5722,30-Mar-16,108.673,0.7618,0.0915,3.6681,1.3563,1.2962,683.16,6.475,23.896,6.5817,1.1324,66.4105,3.788,112.6,1163.0,0.30185,3.959,35.4504,17.2509,0.6863,8.3274,0.3845,3.358,46.329,3.7495,3.64,67.6076,3.75,1.3563,14.9355,8.1649,0.9635,35.266,6.5886,3.6725,1.4407,1.0,31.846
5723,31-Mar-16,108.4686,0.7657,0.0922,3.611,1.3511,1.2971,675.1,6.4673,23.757,6.5448,1.1385,66.3329,3.766,112.63,1153.5,0.30185,3.922,35.3896,17.237,0.6913,8.2692,0.3845,3.323,46.108,3.759,3.64,67.8552,3.75,1.3511,14.7321,8.1472,0.962,35.23,6.5886,3.6725,1.4403,1.0,31.718
5724,1-Apr-16,108.1956,0.7651,0.0917,3.5583,1.3512,1.3047,669.8,6.4644,23.64,6.5171,1.1432,66.3329,3.786,112.2,1144.5,0.30185,3.901,35.24,17.3338,0.6931,8.2576,0.3845,3.338,45.989,3.7193,3.64,67.141,3.75,1.3512,14.7533,8.126,0.9591,35.141,6.5661,3.6725,1.4286,1.0,31.825
5725,4-Apr-16,108.1859,0.7638,0.0924,3.5793,1.351,1.3036,671.24,6.4644,23.766,6.543,1.138,66.243,3.784,111.5,1148.9,0.30165,3.88,35.1803,17.4484,0.6893,8.2917,0.3845,3.349,46.065,3.7254,3.64,68.6753,3.75,1.351,14.67765,8.1284,0.9608,35.163,6.5774,3.6725,1.423,1.0,31.383
5726,5-Apr-16,108.3265,0.7602,0.0913,3.5865,1.3558,1.317,669.55,6.4727,23.774,6.5471,1.1367,66.3248,3.802,110.85,1147.8,0.30155,3.9205,35.1327,17.7252,0.6814,8.3571,0.3845,3.358,46.017,3.7337,3.64,68.8901,3.75,1.3558,14.9844,8.1453,0.9584,35.344,6.5796,3.6725,1.4205,1.0,31.217
5727,6-Apr-16,108.1055,0.7558,0.0905,3.6575,1.3554,1.3077,674.93,6.4774,23.834,6.5642,1.1336,66.5807,3.819,110.4,1155.0,0.30155,3.914,35.1233,17.7286,0.6809,8.3592,0.3845,3.374,46.222,3.751,3.64,68.5215,3.75,1.3554,15.21705,8.1469,0.9601,35.344,6.5447,3.6725,1.4071,1.0,31.34
5728,7-Apr-16,108.2605,0.7621,0.0908,3.6743,1.3506,1.3163,676.62,6.4706,23.775,6.5485,1.1364,66.4698,3.795,109.27,1155.9,0.3014,3.905,35.0949,17.893,0.6816,8.3198,0.3845,3.402,46.257,3.7414,3.64,67.796,3.75,1.3506,15.16845,8.1382,0.9566,35.192,6.5701,3.6725,1.4077,1.0,31.146
5729,8-Apr-16,108.1878,0.7535,0.0913,3.6915,1.351,1.2995,680.79,6.478,23.771,6.5492,1.1363,66.4698,3.786,108.74,1154.5,0.3014,3.935,35.0949,17.7391,0.6789,8.2886,0.3845,3.402,46.125,3.7701,3.64,67.4662,3.75,1.351,15.03055,8.1634,0.958,35.169,6.5764,3.6725,1.4069,1.0,31.146
5730,11-Apr-16,107.9764,0.7559,0.0925,3.6379,1.3465,1.2913,682.45,6.471,23.724,6.5342,1.139,66.3925,3.782,108.1,1156.5,0.30125,3.8807,35.1059,17.6452,0.6803,8.2361,0.3845,3.402,46.192,3.7587,3.64,67.125,3.75,1.3465,14.71525,8.1374,0.9563,35.064,6.5766,3.6725,1.4235,1.0,31.146
5731,12-Apr-16,108.5422,0.7625,0.0924,3.5278,1.3455,1.2799,682.16,6.4647,23.717,6.5316,1.1396,66.495,3.765,108.08,1149.2,0.30125,3.892,35.0885,17.5719,0.6868,8.2059,0.3845,3.402,46.115,3.749,3.64,66.3456,3.75,1.3455,14.7029,8.0841,0.953,35.042,6.5847,3.6725,1.4317,1.0,31.146
5732,13-Apr-16,108.8193,0.7674,0.0925,3.54,1.3454,1.2792,674.58,6.4666,23.923,6.5878,1.1298,66.4293,3.773,108.65,1149.2,0.3014,3.865,35.0253,17.49,0.6934,8.2415,0.3845,3.402,46.071,3.7771,3.64,65.7662,3.75,1.3454,14.7114,8.0928,0.9627,35.042,6.5843,3.6725,1.4248,1.0,31.146
5733,14-Apr-16,108.8833,0.7656,0.0928,3.5423,1.3627,1.2836,670.8,6.4869,24.018,6.6135,1.1252,66.4293,3.789,109.4,1144.7,0.3018,3.9035,35.0538,17.49,0.6847,8.2332,0.3845,3.402,45.983,3.8174,3.64,66.4954,3.75,1.3627,14.54255,8.1796,0.9655,35.042,6.5971,3.6725,1.414,1.0,31.146
5734,15-Apr-16,108.9571,0.7711,0.0925,3.512,1.3617,1.2858,668.38,6.4838,23.948,6.5946,1.1284,66.4293,3.785,109.73,1153.4,0.3018,3.9055,35.0614,17.5669,0.6884,8.2457,0.3845,3.402,46.256,3.8176,3.64,66.0452,3.75,1.3617,14.58335,8.1513,0.9679,35.042,6.5852,3.6725,1.4188,1.0,31.847
5735,18-Apr-16,108.9335,0.7666,0.0926,3.527,1.3568,1.2815,666.6,6.4789,23.889,6.5821,1.1306,66.6663,3.773,108.02,1150.7,0.30165,3.934,35.1051,17.4598,0.6905,8.2545,0.3845,3.276,46.134,3.801,3.64,68.2724,3.75,1.3568,14.58335,8.1289,0.9655,35.075,6.605,3.6725,1.4194,1.0,31.847
5736,19-Apr-16,108.7715,0.7788,0.0938,3.5898,1.3483,1.2656,666.0,6.4723,23.821,6.5611,1.1343,66.6663,3.763,109.07,1151.1,0.30155,3.8955,35.2018,17.2825,0.6984,8.1617,0.3845,3.249,46.174,3.7925,3.64,65.6474,3.75,1.3483,14.2818,8.1,0.9638,34.936,6.6076,3.6725,1.437,1.0,31.826
5737,20-Apr-16,109.0576,0.7773,0.0938,3.5532,1.3415,1.2627,657.9,6.4672,23.743,6.541,1.1379,66.2406,3.758,109.19,1140.5,0.3014,3.874,35.1947,17.3078,0.7017,8.1146,0.3845,3.248,46.099,3.7842,3.64,66.0364,3.75,1.3415,14.216,8.0826,0.9611,34.889,6.6144,3.6725,1.4376,1.0,31.689
5738,21-Apr-16,109.3147,0.7812,0.094,3.5497,1.3446,1.271,660.38,6.4763,23.798,6.5531,1.1355,66.293,3.764,109.7,1132.3,0.3017,3.881,35.1236,17.4202,0.6965,8.1035,0.3845,3.253,46.133,3.7981,3.64,65.0254,3.75,1.3446,14.216,8.1006,0.9715,35.037,6.6297,3.6725,1.4376,1.0,31.843
5739,22-Apr-16,109.4221,0.7762,0.0932,3.5497,1.3485,1.2674,660.34,6.4926,24.014,6.5531,1.1263,66.4925,3.764,109.4,1134.9,0.3017,3.9035,35.0898,17.4359,0.6932,8.2077,0.3845,3.267,46.384,3.8399,3.64,66.2198,3.75,1.3485,14.3633,8.1472,0.9768,35.051,6.637,3.6725,1.4377,1.0,31.792
5740,25-Apr-16,109.471,0.7762,0.0929,3.5823,1.3538,1.268,666.8,6.5013,24.014,6.6067,1.1264,66.6839,3.774,111.34,1141.1,0.30195,3.9135,35.0874,17.5866,0.6932,8.2329,0.3845,3.277,46.578,3.8962,3.64,66.6295,3.75,1.3538,14.4875,8.1411,0.9752,35.142,6.6238,3.6725,1.4454,1.0,31.823
5741,26-Apr-16,109.2497,0.771,0.0932,3.5466,1.3542,1.2614,668.36,6.4925,23.946,6.5932,1.1287,66.733,3.763,110.97,1149.7,0.30185,3.937,35.0912,17.4298,0.6879,8.1756,0.3845,3.281,46.777,3.8935,3.64,66.4559,3.75,1.3542,14.4875,8.1388,0.9751,35.176,6.6421,3.6725,1.4565,1.0,31.919
5742,27-Apr-16,109.2733,0.7628,0.0932,3.5294,1.3505,1.2635,668.49,6.4908,23.916,6.5848,1.1303,66.546,3.768,111.18,1149.7,0.30175,3.9315,35.0947,17.3993,0.6879,8.1406,0.3845,3.287,46.844,3.8793,3.64,65.1618,3.75,1.3505,14.4875,8.1054,0.9726,35.15,6.6423,3.6725,1.4608,1.0,31.977
5743,28-Apr-16,109.2944,0.7615,0.0934,3.5289,1.3489,1.2544,668.49,6.4821,23.811,6.5533,1.1358,66.4045,3.761,111.74,1145.9,0.30145,3.917,35.0784,17.2125,0.6905,8.1405,0.3845,3.277,46.787,3.8695,3.64,65.1133,3.75,1.3489,14.38425,8.0515,0.9671,35.099,6.6469,3.6725,1.4552,1.0,31.821
5744,29-Apr-16,109.1286,0.7655,0.094,3.4986,1.3445,1.2549,663.4,6.4846,23.714,6.5281,1.1403,66.5176,3.761,111.74,1143.9,0.30145,3.9045,34.9859,17.1767,0.6985,8.0812,0.3845,3.271,46.773,3.8738,3.64,65.1133,3.75,1.3445,14.16795,8.0393,0.9623,34.94,6.6285,3.6725,1.4614,1.0,31.518
5745,2-May-16,108.9059,0.7607,0.0943,3.4502,1.3445,1.2548,659.34,6.4846,23.534,6.4747,1.1493,66.3435,3.746,106.4,1138.1,0.30075,3.9045,34.9492,17.2279,0.7008,8.0336,0.3845,3.288,46.887,3.8195,3.64,64.3334,3.75,1.3445,14.16795,8.0197,0.9586,34.94,6.6298,3.6725,1.4614,1.0,31.4
5746,3-May-16,108.798,0.7571,0.0936,3.4985,1.3405,1.2686,660.88,6.4727,23.383,6.4331,1.1569,66.2698,3.747,106.4,1140.8,0.3005,3.9225,34.9077,17.5234,0.7047,8.0465,0.3845,3.322,46.999,3.8195,3.64,64.3334,3.75,1.3405,14.499,7.9202,0.9475,34.858,6.6298,3.6725,1.4672,1.0,31.658
5747,4-May-16,109.0781,0.7501,0.0923,3.5544,1.3543,1.2884,660.88,6.4957,23.457,6.4671,1.1505,66.5388,3.777,106.4,1137.1,0.3008,3.9765,35.0459,17.5234,0.6892,8.1191,0.3845,3.322,46.956,3.83,3.64,66.1718,3.75,1.3543,14.7943,8.0471,0.9565,35.107,6.6219,3.6725,1.448,1.0,31.658
5748,5-May-16,109.3431,0.75,0.0923,3.5391,1.3563,1.2853,670.36,6.5043,23.628,6.4671,1.1439,66.5105,3.781,106.4,1137.1,0.3008,4.003,35.063,17.5234,0.689,8.1191,0.3845,3.319,47.062,3.8475,3.64,65.8918,3.75,1.3563,14.79,8.0471,0.9643,35.107,6.6307,3.6725,1.4461,1.0,31.627
5749,6-May-16,109.2596,0.7394,0.0915,3.529,1.3602,1.2921,667.43,6.5042,23.654,6.4671,1.1427,66.583,3.788,107.36,1137.1,0.3008,4.0095,35.0488,17.9204,0.6856,8.1835,0.3845,3.313,47.205,3.8732,3.64,66.1928,3.75,1.3602,14.89095,8.1073,0.9687,35.107,6.6293,3.6725,1.4505,1.0,31.544
